@relation 'activity_recognition_dataset_modifier-weka.filters.unsupervised.attribute.Remove-R1-9,11-40,43-49,52,55-56,58-102,106-234,236-260,262-287,290-366,370-510,512-523,525-558,560-562'

@attribute tBodyAcc-max()-X numeric
@attribute tGravityAcc-mean()-X numeric
@attribute tGravityAcc-mean()-Y numeric
@attribute tGravityAcc-max()-X numeric
@attribute tGravityAcc-max()-Y numeric
@attribute tGravityAcc-min()-X numeric
@attribute tGravityAcc-min()-Y numeric
@attribute tGravityAcc-energy()-X numeric
@attribute tBodyAccJerk-entropy()-X numeric
@attribute tBodyAccJerk-entropy()-Y numeric
@attribute tBodyAccJerk-entropy()-Z numeric
@attribute tBodyAccJerkMag-entropy() numeric
@attribute tBodyGyroJerkMag-entropy() numeric
@attribute fBodyAcc-entropy()-X numeric
@attribute fBodyAcc-entropy()-Y numeric
@attribute fBodyAccJerk-entropy()-X numeric
@attribute fBodyAccJerk-entropy()-Y numeric
@attribute fBodyAccJerk-entropy()-Z numeric
@attribute fBodyAccMag-entropy() numeric
@attribute fBodyBodyAccJerkMag-entropy() numeric
@attribute angle(X-gravityMean) numeric
@attribute activity {STANDING,SITTING,LAYING,WALKING,WALKING_DOWNSTAIRS,WALKING_UPSTAIRS}

@data
0.032352,0.931596,-0.269435,0.867408,-0.281722,0.940454,-0.24338,0.816424,0.697168,0.726609,0.509243,0.752115,0.918291,0.786158,0.43721,0.722821,0.62998,0.320127,0.49837,0.429277,-0.747517,WALKING
0.032352,0.941203,-0.269258,0.874949,-0.287077,0.950622,-0.241323,0.841316,0.789362,0.52376,0.445643,0.760183,0.902274,0.541043,0.491305,0.608998,0.62737,0.342617,0.506372,0.382212,-0.750696,WALKING
-0.003712,0.946306,-0.265743,0.874949,-0.272231,0.961373,-0.241323,0.854587,0.669182,0.601758,0.60165,0.764691,0.911417,0.611606,0.627593,0.6118,0.635179,0.286378,0.55041,0.309282,-0.755662,WALKING
-0.119485,0.945882,-0.255295,0.874448,-0.267647,0.960824,-0.237523,0.85348,0.654772,0.595596,0.64753,0.764059,0.914463,0.643384,0.542214,0.61088,0.64007,0.330417,0.534971,0.423089,-0.76618,WALKING
-0.119485,0.942575,-0.251664,0.873724,-0.267647,0.957526,-0.226858,0.844865,0.68041,0.489221,0.521373,0.804572,0.952197,0.60036,0.479016,0.577149,0.631057,0.342815,0.497343,0.497439,-0.769542,WALKING
-0.160859,0.942459,-0.249341,0.876101,-0.26019,0.957526,-0.226858,0.844565,0.623203,0.534979,0.582168,0.76892,0.955236,0.651936,0.470416,0.679642,0.642682,0.302614,0.512475,0.548033,-0.771905,WALKING
-0.252498,0.947994,-0.244009,0.877705,-0.26019,0.959586,-0.220296,0.859006,0.651547,0.629777,0.556418,0.739258,0.93618,0.618667,0.502759,0.469692,0.575279,0.260213,0.444151,0.423166,-0.777916,WALKING
-0.193089,0.951856,-0.247778,0.87967,-0.260267,0.969168,-0.222416,0.869098,0.778506,0.690258,0.402571,0.740631,0.915182,0.691696,0.413405,0.592532,0.550376,0.259458,0.502999,0.389208,-0.774767,WALKING
-0.193089,0.952689,-0.24892,0.881502,-0.258784,0.969363,-0.222416,0.871284,0.775564,0.522706,0.410184,0.736864,0.910365,0.538913,0.572394,0.582615,0.577684,0.26252,0.558871,0.349172,-0.7741,WALKING
-0.180948,0.950744,-0.241491,0.881502,-0.255826,0.965441,-0.222156,0.866192,0.659709,0.514061,0.449152,0.727079,0.919621,0.494068,0.57247,0.568012,0.701905,0.260167,0.517034,0.380509,-0.780883,WALKING
-0.050131,0.949913,-0.238026,0.880068,-0.25443,0.965356,-0.212422,0.864014,0.546018,0.534097,0.537036,0.773031,0.890085,0.736461,0.645264,0.637451,0.722044,0.303246,0.472952,0.345071,-0.783154,WALKING
-0.050131,0.952768,-0.240242,0.882271,-0.25443,0.965356,-0.220049,0.871496,0.491915,0.613002,0.603276,0.744046,0.915182,0.548852,0.563811,0.591159,0.657453,0.301842,0.433678,0.426254,-0.779954,WALKING
-0.229159,0.951426,-0.248351,0.882271,-0.254473,0.965143,-0.227154,0.867983,0.614411,0.660889,0.551615,0.720691,0.882677,0.644585,0.502128,0.463655,0.510679,0.306082,0.457461,0.423602,-0.771363,WALKING
0.244225,0.931186,-0.250038,0.877629,-0.24563,0.932294,-0.236679,0.815504,0.734656,0.6718,0.355026,0.683801,0.894077,0.613303,0.559706,0.606915,0.551932,0.243627,0.561142,0.414598,-0.76834,WALKING_DOWNSTAIRS
0.199676,0.947062,-0.230489,0.885333,-0.242397,0.936635,-0.225627,0.856681,0.734189,0.736305,0.462277,0.732518,0.848323,0.626977,0.537766,0.723773,0.56856,0.369859,0.59149,0.509927,-0.790764,WALKING_DOWNSTAIRS
0.199676,0.959299,-0.220416,0.891498,-0.226928,0.970016,-0.200408,0.888673,0.612217,0.713973,0.554745,0.785725,0.804402,0.732042,0.651719,0.698585,0.668351,0.515999,0.555468,0.386128,-0.802236,WALKING_DOWNSTAIRS
0.33635,0.958983,-0.216656,0.891498,-0.226928,0.959434,-0.200329,0.887867,0.526407,0.66673,0.579794,0.813733,0.880557,0.703328,0.688066,0.641703,0.70279,0.49107,0.547583,0.499733,-0.803619,WALKING_DOWNSTAIRS
0.531491,0.949462,-0.217446,0.890411,-0.230184,0.958984,-0.195488,0.86289,0.619304,0.651755,0.577293,0.796089,0.898176,0.744821,0.691961,0.736823,0.732988,0.551493,0.704738,0.508834,-0.800668,WALKING_DOWNSTAIRS
0.531491,0.954663,-0.206925,0.899111,-0.213352,0.958984,-0.195367,0.876578,0.561767,0.565279,0.609318,0.809153,0.852151,0.768528,0.706478,0.800556,0.709615,0.576976,0.815643,0.544139,-0.812889,WALKING_DOWNSTAIRS
0.428811,0.958271,-0.207273,0.899111,-0.213352,0.961707,-0.193561,0.886011,0.633307,0.538179,0.628464,0.75028,0.875701,0.767033,0.66509,0.801968,0.651043,0.580091,0.778005,0.629554,-0.811397,WALKING_DOWNSTAIRS
0.428811,0.949766,-0.216004,0.883819,-0.225615,0.961707,-0.193561,0.863643,0.671782,0.643103,0.542821,0.767547,0.855802,0.70487,0.483011,0.680517,0.550613,0.509889,0.577729,0.485316,-0.802921,WALKING_DOWNSTAIRS
0.158678,0.951622,-0.210712,0.885293,-0.227367,0.962302,-0.192864,0.868502,0.599909,0.678519,0.550872,0.735192,0.841563,0.714819,0.539932,0.715905,0.564807,0.49779,0.585701,0.602035,-0.810635,WALKING_DOWNSTAIRS
0.544512,0.920835,-0.267012,0.861221,-0.267755,0.92901,-0.277509,0.788768,0.657471,0.404651,0.630139,0.864818,0.856033,0.809367,0.688133,0.772212,0.528651,0.619469,0.715135,0.708684,-0.746162,WALKING_DOWNSTAIRS
0.544512,0.927219,-0.257528,0.861933,-0.267755,0.92901,-0.237279,0.805158,0.578348,0.50219,0.626765,0.815568,0.901556,0.720697,0.576261,0.649932,0.715811,0.69754,0.761363,0.539806,-0.761985,WALKING_DOWNSTAIRS
0.399659,0.938011,-0.265525,0.895738,-0.274259,0.944705,-0.255989,0.833171,0.541165,0.641539,0.669226,0.862424,0.897634,0.805313,0.702207,0.781031,0.662639,0.545187,0.750223,0.651583,-0.755776,WALKING_DOWNSTAIRS
0.41212,0.94298,-0.276979,0.895738,-0.278035,0.944782,-0.26017,0.846134,0.765796,0.600273,0.578182,0.850199,0.925498,0.822382,0.605322,0.799483,0.671066,0.576546,0.670124,0.575431,-0.743642,WALKING_DOWNSTAIRS
0.460332,0.934585,-0.276713,0.894717,-0.279703,0.944228,-0.26017,0.824246,0.614674,0.558034,0.512894,0.799946,0.836978,0.812184,0.581997,0.704753,0.576006,0.448011,0.659976,0.554475,-0.743233,WALKING_DOWNSTAIRS
0.460332,0.93801,-0.267213,0.883824,-0.279672,0.944228,-0.244247,0.833115,0.428663,0.624035,0.493237,0.791327,0.921557,0.772242,0.578415,0.70116,0.549984,0.474604,0.727285,0.571709,-0.750713,WALKING_DOWNSTAIRS
0.636408,0.939264,-0.262407,0.883824,-0.261872,0.944631,-0.241553,0.83636,0.489576,0.620679,0.679922,0.850759,0.942328,0.707061,0.551142,0.726187,0.545889,0.509824,0.661619,0.584611,-0.755377,WALKING_DOWNSTAIRS
0.636408,0.935329,-0.24875,0.872293,-0.257798,0.944631,-0.240179,0.826086,0.443536,0.597153,0.661282,0.785725,0.906373,0.722159,0.589818,0.750332,0.518926,0.614532,0.668503,0.458951,-0.771162,WALKING_DOWNSTAIRS
0.124859,0.92423,-0.276421,0.865094,-0.28335,0.933958,-0.265343,0.797458,0.497384,0.58853,0.486025,0.810174,0.933519,0.718601,0.588253,0.54166,0.633202,0.310318,0.599516,0.505628,-0.739926,WALKING_DOWNSTAIRS
0.345697,0.933489,-0.262377,0.869076,-0.274413,0.936733,-0.242486,0.821327,0.529937,0.658874,0.576964,0.778353,0.936899,0.608554,0.562614,0.711208,0.590279,0.338545,0.685393,0.493267,-0.757698,WALKING_DOWNSTAIRS
0.345697,0.945203,-0.254969,0.885666,-0.262978,0.952161,-0.247144,0.851762,0.691955,0.624221,0.703656,0.788184,0.896845,0.706815,0.71946,0.693559,0.722562,0.468608,0.515606,0.505938,-0.766224,WALKING_DOWNSTAIRS
0.34324,0.928139,-0.267998,0.885666,-0.262978,0.908544,-0.257237,0.80813,0.70272,0.616076,0.582008,0.818242,0.866173,0.78757,0.724092,0.71443,0.777711,0.522585,0.652102,0.465697,-0.750669,WALKING_DOWNSTAIRS
0.34324,0.907969,-0.265542,0.868236,-0.254226,0.908544,-0.257237,0.756107,0.538473,0.58616,0.519892,0.784072,0.900225,0.724238,0.547766,0.727291,0.600608,0.400129,0.601486,0.473946,-0.751201,WALKING_DOWNSTAIRS
0.184353,0.930193,-0.249408,0.878843,-0.254226,0.911237,-0.235693,0.813189,0.596143,0.588014,0.616874,0.771314,0.875128,0.707285,0.394267,0.654202,0.391214,0.39851,0.532617,0.258575,-0.768861,WALKING_DOWNSTAIRS
0.154817,0.942567,-0.253741,0.878843,-0.254326,0.949622,-0.234075,0.844896,0.70599,0.437758,0.566845,0.796017,0.889367,0.688744,0.565231,0.723302,0.510299,0.506357,0.68733,0.267204,-0.762809,WALKING_DOWNSTAIRS
0.15973,0.937641,-0.248511,0.87234,-0.259261,0.949622,-0.234075,0.832057,0.590334,0.562245,0.455601,0.793721,0.938229,0.585261,0.536551,0.682877,0.613111,0.450938,0.560905,0.451724,-0.770943,WALKING_DOWNSTAIRS
-0.220939,0.939355,-0.280996,0.900794,-0.265245,0.915996,-0.289699,0.837114,0.629969,0.487276,0.339831,0.576322,0.878578,0.352416,0.407139,0.418601,0.268428,0.132161,0.384294,0.084183,-0.73018,WALKING_UPSTAIRS
-0.319136,0.907828,-0.316394,0.857728,-0.306098,0.915996,-0.303488,0.755648,0.629033,0.564111,0.38046,0.576772,0.859453,0.451144,0.228616,0.338724,0.20972,0.090248,0.379644,0.073077,-0.695481,WALKING_UPSTAIRS
-0.269518,0.903321,-0.328781,0.83981,-0.340539,0.916175,-0.303488,0.744109,0.528797,0.550712,0.34062,0.606777,0.816466,0.356372,0.426893,0.261577,0.333776,-0.023109,0.362003,0.129628,-0.68162,WALKING_UPSTAIRS
-0.169848,0.912866,-0.325376,0.855787,-0.334983,0.916986,-0.302346,0.768419,0.602007,0.526835,0.369708,0.608268,0.881346,0.466621,0.396544,0.345569,0.425322,0.08186,0.472828,0.185684,-0.686715,WALKING_UPSTAIRS
-0.169848,0.919686,-0.323277,0.858744,-0.334983,0.917057,-0.300937,0.785848,0.743084,0.530527,0.424328,0.609868,0.885987,0.428739,0.532853,0.40472,0.49958,0.172803,0.478019,0.148268,-0.693267,WALKING_UPSTAIRS
-0.232947,0.914471,-0.319897,0.858744,-0.324477,0.919868,-0.298566,0.772509,0.652853,0.566666,0.439342,0.567917,0.856861,0.554813,0.412505,0.434095,0.384599,0.133054,0.34047,0.217632,-0.698389,WALKING_UPSTAIRS
-0.232947,0.913074,-0.316659,0.850186,-0.324477,0.919868,-0.298558,0.768898,0.595279,0.560017,0.564122,0.588138,0.845933,0.521095,0.439026,0.457712,0.335602,0.141512,0.443556,0.15795,-0.702253,WALKING_UPSTAIRS
-0.160932,0.912149,-0.32596,0.850186,-0.328291,0.922707,-0.309687,0.766539,0.699051,0.64434,0.563188,0.639639,0.859559,0.525802,0.393357,0.427092,0.41895,0.169512,0.33697,0.259462,-0.69189,WALKING_UPSTAIRS
-0.08435,0.93207,-0.319201,0.904503,-0.274419,0.916375,-0.3278,0.818436,0.730708,0.518296,0.432423,0.585691,0.821177,0.516156,0.393094,0.505857,0.284865,0.113616,0.490469,0.13577,-0.697662,WALKING_UPSTAIRS
-0.08435,0.90584,-0.352849,0.8514,-0.351042,0.916375,-0.3278,0.750503,0.607495,0.507717,0.473352,0.578417,0.825547,0.396684,0.311328,0.401244,0.28338,0.012289,0.404311,0.144429,-0.662435,WALKING_UPSTAIRS
-0.250101,0.898427,-0.356193,0.834576,-0.368452,0.900412,-0.334184,0.731797,0.400739,0.557157,0.26543,0.602241,0.858122,0.516135,0.366263,0.42371,0.365826,0.104094,0.349539,0.236374,-0.657645,WALKING_UPSTAIRS
-0.215117,0.895217,-0.355796,0.830681,-0.36739,0.900412,-0.334184,0.72368,0.473366,0.516234,0.256923,0.575933,0.883937,0.465374,0.382485,0.417918,0.338879,0.107884,0.386247,0.089219,-0.658032,WALKING_UPSTAIRS
-0.215117,0.89888,-0.352133,0.83408,-0.365062,0.908591,-0.328479,0.732887,0.536631,0.475819,0.275029,0.514938,0.830976,0.463767,0.392922,0.398222,0.315665,-0.064576,0.264595,0.143684,-0.662236,WALKING_UPSTAIRS
-0.197866,0.89888,-0.347659,0.83408,-0.358979,0.908591,-0.324582,0.732884,0.563247,0.562646,0.272087,0.534417,0.832036,0.431456,0.433972,0.421628,0.38991,-0.058184,0.441271,0.282697,-0.667117,WALKING_UPSTAIRS
-0.197866,0.899962,-0.347674,0.833639,-0.358979,0.910639,-0.328924,0.735606,0.507012,0.520621,0.30812,0.542602,0.785563,0.411422,0.387687,0.377121,0.349425,-0.040444,0.324886,0.145016,-0.6674,WALKING_UPSTAIRS
-0.274224,0.895605,-0.359032,0.833639,-0.359019,0.903408,-0.340112,0.724652,0.427573,0.495639,0.300479,0.436557,0.728566,0.316202,0.261871,0.197983,0.182143,-0.022251,0.308205,-0.024043,-0.653496,WALKING_UPSTAIRS
-0.409243,0.891028,-0.367134,0.821932,-0.379066,0.903408,-0.340112,0.713114,0.388473,0.463921,0.312438,0.467378,0.779863,0.287403,0.304718,0.135627,0.206351,0.007926,0.253033,-0.108891,-0.644091,WALKING_UPSTAIRS
-0.061188,0.925564,-0.322236,0.89189,-0.296672,0.914776,-0.318971,0.801373,0.534626,0.676882,0.281334,0.505198,0.751272,0.385022,0.366703,0.300498,0.361819,0.048319,0.253908,0.118985,-0.695159,WALKING_UPSTAIRS
-0.061188,0.905405,-0.345054,0.847914,-0.350236,0.914776,-0.319584,0.749395,0.540422,0.627835,0.379487,0.570916,0.760011,0.446602,0.501909,0.413345,0.544217,0.022314,0.448465,0.300726,-0.669466,WALKING_UPSTAIRS
-0.114363,0.899788,-0.350764,0.834576,-0.359492,0.903109,-0.330951,0.735214,0.56912,0.545851,0.306459,0.579483,0.855531,0.536982,0.505001,0.41893,0.557333,0.068373,0.506179,0.300116,-0.662973,WALKING_UPSTAIRS
-0.249475,0.897809,-0.353215,0.834576,-0.358946,0.903109,-0.330951,0.730207,0.554613,0.512924,0.275629,0.543227,0.776212,0.46481,0.434848,0.36001,0.341985,0.034288,0.381367,0.127991,-0.662454,WALKING_UPSTAIRS
-0.249475,0.900299,-0.343255,0.835627,-0.349743,0.905385,-0.326321,0.73648,0.507176,0.549289,0.307788,0.593849,0.804618,0.422842,0.509157,0.323868,0.472815,0.052543,0.391304,0.130978,-0.6714,WALKING_UPSTAIRS
-0.133091,0.895098,-0.337585,0.835627,-0.349743,0.904094,-0.313429,0.723382,0.609619,0.557897,0.285522,0.558613,0.854812,0.396306,0.511742,0.341329,0.455328,0.031724,0.393418,0.225716,-0.674013,WALKING_UPSTAIRS
-0.081914,0.893908,-0.342042,0.829174,-0.354531,0.902839,-0.31708,0.720373,0.661579,0.480091,0.372143,0.611722,0.842894,0.474567,0.443946,0.446594,0.461582,0.061729,0.290944,0.275712,-0.671326,WALKING_UPSTAIRS
-0.007501,0.89934,-0.345135,0.833027,-0.361252,0.902839,-0.319338,0.734053,0.568034,0.643498,0.400151,0.585436,0.834356,0.307839,0.365029,0.357501,0.334703,0.027463,0.294252,0.104839,-0.670256,WALKING_UPSTAIRS
0.080719,0.900215,-0.346016,0.833027,-0.360073,0.910726,-0.319414,0.736244,0.500276,0.684366,0.441732,0.531553,0.761797,0.554246,0.558839,0.51036,0.385417,-0.029683,0.520852,0.337532,-0.667808,WALKING_UPSTAIRS
-0.937173,0.929024,-0.336828,0.8799,-0.337991,0.938578,-0.319126,0.809897,-0.761244,-0.640984,-0.731443,-0.736294,-0.430257,-0.791213,-0.757953,-1,-1,-1,-0.568544,-1,-0.687583,STANDING
-0.93439,0.921825,-0.347179,0.851719,-0.356545,0.938578,-0.319126,0.79124,-0.748262,-0.681505,-0.721564,-0.829179,-0.508567,-1,-0.741924,-1,-1,-1,-0.752056,-1,-0.676606,STANDING
-0.93439,0.925798,-0.343945,0.852672,-0.357147,0.942829,-0.318452,0.801438,-0.72265,-0.715048,-0.770701,-0.834585,-0.560446,-1,-0.812205,-1,-1,-1,-0.946182,-1,-0.680487,STANDING
-0.934611,0.927979,-0.338227,0.85605,-0.348778,0.947447,-0.311571,0.807052,-0.72265,-0.545259,-0.637305,-0.671027,-0.272716,-0.946357,-0.685704,-1,-0.93912,-1,-0.853531,-0.940965,-0.686193,STANDING
-0.934611,0.929994,-0.332431,0.857031,-0.346136,0.948406,-0.306838,0.812249,-0.714697,-0.458345,-0.6787,-0.661268,-0.222754,-0.907316,-0.655977,-1,-0.85688,-1,-0.728456,-0.940965,-0.692017,STANDING
-0.935209,0.928369,-0.336479,0.857031,-0.346136,0.945013,-0.314993,0.808064,-0.700584,-0.615932,-0.730351,-0.728989,-0.378464,-0.946357,-0.757953,-1,-1,-1,-0.769171,-1,-0.687943,STANDING
-0.935209,0.924936,-0.344709,0.853775,-0.354649,0.944883,-0.315001,0.799222,-0.709067,-0.706349,-0.738002,-0.800502,-0.65615,-1,-0.94487,-1,-1,-1,-0.843671,-1,-0.679586,STANDING
-0.937876,0.924878,-0.345223,0.851302,-0.361591,0.944883,-0.315001,0.799071,-0.787925,-0.783017,-0.8582,-0.914938,-0.907178,-1,-1,-1,-1,-1,-1,-1,-0.679016,STANDING
-0.934475,0.925551,-0.343631,0.851302,-0.361224,0.945603,-0.313578,0.800802,-0.778718,-0.634474,-0.812015,-0.681726,-0.582277,-1,-0.870398,-1,-1,-1,-0.946182,-0.940965,-0.680623,STANDING
-0.934475,0.925115,-0.343151,0.851196,-0.361224,0.945663,-0.311825,0.799681,-0.752955,-0.606521,-0.774013,-0.665805,-0.570509,-1,-0.763544,-1,-1,-1,-1,-1,-0.681004,STANDING
-0.9408,0.925066,-0.343715,0.850904,-0.361526,0.945663,-0.312621,0.799553,-0.839274,-0.745755,-0.817689,-0.806007,-0.858952,-1,-0.904748,-1,-1,-1,-1,-1,-0.680436,STANDING
-0.944444,0.925695,-0.343208,0.85165,-0.35931,0.945999,-0.312621,0.801172,-0.888054,-0.849017,-0.807601,-0.811715,-0.874133,-1,-0.870398,-1,-1,-1,-1,-1,-0.680985,STANDING
-0.944444,0.925789,-0.342439,0.85165,-0.359303,0.945068,-0.312967,0.801413,-0.875096,-0.82354,-0.741217,-0.874075,-0.775418,-1,-0.83986,-1,-1,-1,-1,-1,-0.681724,STANDING
-0.933887,0.924316,-0.344718,0.851649,-0.359303,0.943752,-0.316237,0.797628,-0.828235,-0.717033,-0.746139,-0.802423,-0.580486,-1,-0.94487,-1,-1,-1,-0.946182,-1,-0.679295,STANDING
-0.897418,0.911659,-0.368869,0.855181,-0.348536,0.903496,-0.392427,0.765513,-0.708021,-0.75272,-0.726599,-0.777919,-0.330598,-0.820753,-0.523903,-1,-1,-1,-0.537723,-1,-0.651247,STANDING
-0.931974,0.92697,-0.337455,0.855181,-0.348536,0.938111,-0.325213,0.80446,-0.797465,-0.719413,-0.767381,-0.919106,-0.709414,-0.946357,-0.849961,-1,-1,-1,-0.843671,-1,-0.685068,STANDING
-0.945018,0.926286,-0.341075,0.854879,-0.350382,0.945955,-0.312811,0.802694,-0.862673,-0.739902,-0.80378,-0.927479,-0.835843,-1,-0.94487,-1,-1,-1,-0.907014,-1,-0.68125,STANDING
-0.941117,0.924857,-0.342859,0.850755,-0.360098,0.9453,-0.312811,0.799015,-0.797465,-0.826456,-0.790152,-0.927479,-0.716584,-1,-0.870398,-1,-1,-1,-1,-1,-0.678848,STANDING
-0.941117,0.924292,-0.343372,0.850216,-0.360098,0.944103,-0.315527,0.797565,-0.74495,-0.816372,-0.782274,-0.883246,-0.742253,-1,-0.904748,-1,-1,-1,-1,-1,-0.678544,STANDING
-0.943961,0.923196,-0.347089,0.849652,-0.361094,0.943149,-0.318472,0.794749,-0.807351,-0.870602,-0.849318,-0.889278,-0.803535,-1,-0.870398,-1,-1,-1,-0.946182,-1,-0.674753,STANDING
-0.938301,0.92255,-0.348574,0.848513,-0.364266,0.943149,-0.318472,0.79309,-0.828235,-0.858956,-0.876096,-0.897711,-0.829119,-1,-0.904748,-1,-1,-1,-1,-1,-0.672715,STANDING
-0.938301,0.922889,-0.347,0.848523,-0.364261,0.943348,-0.317999,0.793959,-0.862673,-0.858956,-0.903215,-0.90075,-0.888703,-1,-0.904748,-1,-1,-1,-1,-1,-0.673896,STANDING
-0.942604,0.923171,-0.346094,0.848701,-0.36401,0.943897,-0.314745,0.794685,-0.875096,-0.836903,-0.83292,-0.961251,-0.811548,-1,-0.94487,-1,-1,-1,-1,-1,-0.674613,STANDING
-0.943439,0.923341,-0.345176,0.84917,-0.361416,0.943961,-0.314416,0.795122,-0.862673,-0.806636,-0.776964,-0.955373,-0.790753,-1,-0.904748,-1,-1,-1,-1,-1,-0.675481,STANDING
-0.943855,0.923878,-0.343659,0.8501,-0.361085,0.944033,-0.313927,0.7965,-0.946389,-0.806636,-0.803011,-0.865477,-0.827469,-1,-1,-1,-1,-1,-1,-1,-0.677127,STANDING
-0.944149,0.92455,-0.342725,0.8501,-0.360478,0.944925,-0.311228,0.798226,-0.930676,-0.836903,-0.76535,-0.843447,-0.89173,-1,-1,-1,-1,-1,-1,-1,-0.678179,STANDING
-0.931317,0.786291,0.304271,0.782639,0.321686,0.791005,0.107547,0.460975,-0.669633,-0.84773,-0.669258,-0.619692,-0.550703,-0.592732,-0.05884,-1,-0.93912,-1,-0.095718,-0.940965,-0.498367,SITTING
-0.931317,0.778119,0.322097,0.712696,0.321686,0.791005,0.326658,0.441605,-0.839274,-0.762751,-0.646211,-0.798974,-0.767819,-0.873892,-0.731175,-1,-1,-1,-0.686579,-1,-0.498402,SITTING
-0.940634,0.7854,0.308363,0.712696,0.276988,0.804184,0.326658,0.458358,-0.828235,-0.737849,-0.710952,-0.791266,-0.751747,-1,-0.904748,-1,-1,-1,-0.946182,-1,-0.512623,SITTING
-0.940484,0.785523,0.311442,0.71268,0.277106,0.808871,0.329007,0.458641,-0.817601,-0.763991,-0.66191,-0.77041,-0.765752,-1,-0.94487,-1,-1,-1,-1,-1,-0.509185,SITTING
-0.940484,0.785614,0.311466,0.712236,0.277106,0.808871,0.33261,0.458851,-0.828235,-0.748236,-0.659817,-0.79291,-0.785859,-1,-0.94487,-1,-1,-1,-1,-1,-0.509612,SITTING
-0.943053,0.785964,0.311179,0.712236,0.277564,0.809531,0.33261,0.459663,-0.828235,-0.704919,-0.729184,-0.877088,-0.759458,-1,-1,-1,-1,-1,-1,-1,-0.509878,SITTING
-0.943053,0.785573,0.312606,0.712099,0.278079,0.8092,0.33278,0.458756,-0.839274,-0.770924,-0.78379,-0.887548,-0.772475,-1,-0.94487,-1,-1,-1,-1,-1,-0.508644,SITTING
-0.940043,0.785579,0.312331,0.712084,0.278079,0.8092,0.333199,0.45877,-0.828235,-0.797235,-0.833,-0.92966,-0.785458,-1,-0.94487,-1,-1,-1,-1,-1,-0.509301,SITTING
-0.940043,0.7858,0.311748,0.712089,0.27696,0.809278,0.333199,0.459282,-0.807351,-0.858956,-0.78379,-0.895607,-0.765224,-1,-1,-1,-1,-1,-1,-1,-0.5106,SITTING
-0.941146,0.78585,0.312049,0.712089,0.27696,0.809545,0.333433,0.459399,-0.769828,-0.83698,-0.741217,-0.874934,-0.796266,-1,-1,-1,-1,-1,-1,-1,-0.510716,SITTING
-0.941146,0.785725,0.311974,0.711884,0.277836,0.809016,0.333431,0.459108,-0.761244,-0.80344,-0.806808,-0.906469,-0.843099,-1,-0.94487,-1,-1,-1,-1,-1,-0.510461,SITTING
-0.856299,-0.103088,0.801893,-0.123868,0.759674,-0.095019,0.799539,-0.872408,-0.518052,-0.529478,-0.517706,-0.572949,-0.298728,-0.677286,-0.616562,-0.943699,-0.792618,-0.900162,-0.569196,-0.898,0.319305,LAYING
-0.897516,-0.06299,0.800033,-0.116886,0.759674,-0.066608,0.810066,-0.843984,-0.730889,-0.80344,-0.817839,-0.894723,-0.662059,-0.687597,-0.849961,-1,-1,-1,-0.710932,-1,0.289301,LAYING
-0.936085,-0.048389,0.795677,-0.116886,0.74937,-0.010948,0.810066,-0.833082,-0.722552,-0.797235,-0.833,-0.896794,-0.792723,-1,-1,-1,-1,-1,-1,-1,0.278549,LAYING
-0.936065,-0.047928,0.795746,-0.116129,0.747364,-0.006818,0.810452,-0.832721,-0.684308,-0.737849,-0.853813,-0.882073,-0.803213,-1,-1,-1,-1,-1,-1,-1,0.278132,LAYING
-0.936065,-0.046713,0.795408,-0.116043,0.747292,-0.006361,0.810056,-0.831767,-0.774319,-0.814214,-0.825279,-0.905227,-0.837801,-1,-1,-1,-1,-1,-1,-1,0.277052,LAYING
-0.939306,-0.046617,0.794822,-0.116043,0.746731,-0.005144,0.809531,-0.831693,-0.817601,-0.882691,-0.815602,-0.95389,-0.859348,-1,-1,-1,-1,-1,-1,-1,0.276726,LAYING
-0.939306,-0.046187,0.794504,-0.115244,0.746422,-0.005144,0.809507,-0.831354,-0.761244,-0.936113,-0.757001,-0.873115,-0.807338,-0.946357,-1,-1,-1,-1,-1,-1,0.276419,LAYING
-0.94168,-0.045756,0.794941,-0.115244,0.746947,-0.004372,0.809507,-0.831015,-0.787925,-0.80344,-0.70843,-0.792642,-0.851185,-1,-1,-1,-1,-0.942216,-1,-1,0.276305,LAYING
-0.939448,-0.046239,0.795038,-0.11569,0.746947,-0.00438,0.809778,-0.831396,-0.761244,-0.729733,-0.843965,-0.859539,-0.834513,-1,-1,-1,-1,-1,-1,-1,0.27664,LAYING
-0.939448,-0.04622,0.794623,-0.115798,0.746469,-0.004782,0.80975,-0.83138,-0.722552,-0.797235,-0.899819,-0.914938,-0.784599,-1,-1,-1,-1,-1,-1,-1,0.276504,LAYING
-0.941013,-0.046506,0.794714,-0.115798,0.746853,-0.005017,0.809739,-0.831605,-0.778718,-0.816372,-0.839505,-0.884619,-0.871464,-1,-1,-1,-1,-1,-1,-1,0.276829,LAYING
-0.940793,-0.045825,0.795083,-0.11426,0.746973,-0.005017,0.809739,-0.831068,-0.817601,-0.870602,-0.877183,-0.878686,-0.821737,-0.946357,-1,-1,-1,-1,-1,-1,0.276459,LAYING
-0.825931,0.915753,0.071334,0.860775,0.073453,0.847404,0.058506,0.776428,-0.53272,-0.539951,-0.49354,-0.601159,-0.377691,-0.554235,-0.602483,-0.836457,-0.93912,-1,-0.452543,-0.898,-0.733694,SITTING
