@relation 'activity_recognition_dataset_modifier-weka.filters.unsupervised.attribute.Remove-R1-40,43-50,52,54-56,58-102,104-234,236-366,369-558,560-562'

@attribute tGravityAcc-mean()-X numeric
@attribute tGravityAcc-mean()-Y numeric
@attribute tGravityAcc-max()-Y numeric
@attribute tGravityAcc-min()-X numeric
@attribute tGravityAcc-energy()-X numeric
@attribute tBodyAccJerk-entropy()-X numeric
@attribute tBodyAccJerkMag-entropy() numeric
@attribute fBodyAccJerk-entropy()-X numeric
@attribute fBodyAccJerk-entropy()-Y numeric
@attribute angle(X-gravityMean) numeric
@attribute activity {STANDING,SITTING,LAYING,WALKING,WALKING_DOWNSTAIRS,WALKING_UPSTAIRS}

@data
-0.045825,0.795083,0.746973,-0.005017,-0.831068,-0.817601,-0.878686,-1,-1,0.276459,LAYING
0.915753,0.071334,0.073453,0.847404,0.776428,-0.53272,-0.601159,-0.836457,-0.93912,-0.733694,SITTING
0.928639,0.094979,0.073453,0.944633,0.808768,-0.72265,-0.827093,-1,-1,-0.761536,SITTING
0.923536,0.09596,0.072668,0.941568,0.795625,-0.807351,-0.847263,-1,-1,-0.749442,SITTING
0.920912,0.100686,0.078234,0.940373,0.78889,-0.817601,-0.887023,-1,-1,-0.740459,SITTING
0.919341,0.107142,0.078758,0.9399,0.784864,-0.831832,-0.852206,-1,-1,-0.737303,SITTING
0.918788,0.108141,0.079301,0.938953,0.783448,-0.74384,-0.882548,-1,-1,-0.737206,SITTING
0.918045,0.110752,0.085899,0.938362,0.781546,-0.748262,-0.910517,-1,-1,-0.735344,SITTING
0.917877,0.114513,0.085926,0.938362,0.781116,-0.862673,-0.908222,-1,-1,-0.734109,SITTING
0.918249,0.115041,0.086938,0.938241,0.782069,-0.862673,-0.950965,-1,-1,-0.734412,SITTING
0.917706,0.116586,0.088277,0.937953,0.780679,-0.807351,-1,-1,-1,-0.733537,SITTING
0.917675,0.11742,0.088277,0.937953,0.7806,-0.797465,-0.923543,-1,-1,-0.733947,SITTING
0.917237,0.119316,0.092834,0.936834,0.779481,-0.74495,-0.824507,-1,-1,-0.734018,SITTING
-0.055035,0.872346,0.865999,-0.140425,-0.836471,0.161799,0.377799,-0.174349,0.085847,0.269545,LAYING
-0.168769,0.914903,0.880013,-0.250357,-0.902941,-0.035489,-0.016722,-0.531734,-0.411571,0.364277,LAYING
-0.277938,0.928853,0.880623,-0.250357,-0.963873,-0.390409,-0.541727,-0.836457,-1,0.450776,LAYING
-0.28781,0.930478,0.886188,-0.249311,-0.967909,-0.527945,-0.568645,-1,-1,0.4578,LAYING
-0.279818,0.937564,0.895764,-0.243437,-0.96503,-0.67695,-0.705662,-1,-1,0.451672,LAYING
-0.266122,0.946305,0.895764,-0.235762,-0.960001,-0.622721,-0.797798,-1,-1,0.441892,LAYING
-0.258636,0.945464,0.895728,-0.214725,-0.957117,-0.672028,-0.83491,-1,-1,0.436493,LAYING
-0.254656,0.942141,0.892973,-0.214032,-0.955525,-0.797465,-0.836244,-1,-1,0.433541,LAYING
-0.254947,0.941018,0.889966,-0.213166,-0.955645,-0.778718,-0.798533,-1,-1,0.433805,LAYING
-0.269766,0.933179,0.889966,-0.261544,-0.961167,-0.778718,-0.825079,-1,-1,0.44449,LAYING
-0.303362,0.918283,0.885919,-0.280648,-0.972525,-0.7344,-0.80498,-1,-1,0.469144,LAYING
0.924335,-0.316904,-0.322076,0.939784,0.79769,0.515828,0.719038,0.511118,0.525592,-0.681048,WALKING
0.923897,-0.319315,-0.329114,0.939784,0.796558,0.53996,0.751628,0.601952,0.609222,-0.682105,WALKING
0.92491,-0.312568,-0.328056,0.940976,0.799159,0.617273,0.755946,0.492251,0.500194,-0.688139,WALKING
0.920756,-0.312956,-0.323221,0.934447,0.788503,0.62358,0.772055,0.681506,0.639787,-0.68891,WALKING
0.919267,-0.306736,-0.316348,0.934447,0.784688,0.675229,0.769544,0.616315,0.671869,-0.697287,WALKING
0.922442,-0.299372,-0.316281,0.935051,0.792826,0.672766,0.767267,0.546681,0.668065,-0.704414,WALKING
0.919356,-0.303574,-0.316281,0.931022,0.784936,0.72827,0.770013,0.645173,0.654087,-0.6979,WALKING
0.917727,-0.305044,-0.320275,0.931022,0.780752,0.715153,0.776356,0.485775,0.59041,-0.695827,WALKING
0.929432,-0.304017,-0.311735,0.937099,0.810873,0.566876,0.722129,0.668534,0.553492,-0.707549,WALKING
0.917351,-0.312089,-0.324882,0.930348,0.779789,0.622887,0.780403,0.655167,0.699567,-0.688893,WALKING
0.917082,-0.310171,-0.322715,0.930348,0.779114,0.66273,0.732454,0.613237,0.739982,-0.691416,WALKING
0.926982,-0.30576,-0.320906,0.930388,0.804549,0.574477,0.719136,0.630265,0.428864,-0.697298,WALKING
0.935478,-0.305255,-0.320906,0.949438,0.826438,0.613944,0.741887,0.651695,0.68866,-0.696547,WALKING
0.933727,-0.30232,-0.314575,0.94469,0.821915,0.706771,0.779771,0.549802,0.677012,-0.701122,WALKING
0.929422,-0.29501,-0.306068,0.944566,0.810789,0.682666,0.78858,0.498087,0.681949,-0.710325,WALKING
0.934574,-0.292152,-0.305734,0.944566,0.824126,0.752174,0.787767,0.567584,0.683658,-0.714668,WALKING
0.935557,-0.296652,-0.305734,0.946704,0.826658,0.794023,0.745095,0.72765,0.763803,-0.709921,WALKING
0.932359,-0.304197,-0.316813,0.946704,0.818369,0.790845,0.719545,0.495744,0.654976,-0.700125,WALKING
0.934967,-0.30467,-0.319172,0.949852,0.82511,0.741254,0.737307,0.625848,0.671442,-0.699485,WALKING
0.92591,-0.304424,-0.319172,0.922505,0.801853,0.737501,0.802874,0.639763,0.719934,-0.697412,WALKING
0.91359,-0.309797,-0.321995,0.922505,0.770231,0.660386,0.855339,0.76016,0.659583,-0.689017,WALKING
0.910714,-0.334138,-0.336508,0.909779,0.763047,0.717894,0.757898,0.722699,0.641355,-0.655825,WALKING
0.893639,-0.349748,-0.348383,0.904564,0.719702,0.755856,0.737958,0.684882,0.669347,-0.635064,WALKING
0.901414,-0.338226,-0.335966,0.904564,0.739408,0.775323,0.797949,0.596442,0.722067,-0.656642,WALKING
0.912945,-0.322762,-0.335966,0.925169,0.768531,0.657263,0.800136,0.70642,0.638896,-0.673466,WALKING
0.915725,-0.316218,-0.31926,0.9314,0.775639,0.644421,0.803733,0.732661,0.732315,-0.68129,WALKING
0.922339,-0.304216,-0.315584,0.93325,0.792575,0.678587,0.787559,0.741358,0.644277,-0.696572,WALKING
0.933467,-0.309448,-0.315584,0.941903,0.821292,0.741399,0.767891,0.646787,0.684098,-0.694272,WALKING
0.931413,-0.317472,-0.326792,0.934048,0.816049,0.672422,0.728217,0.56733,0.662323,-0.68783,WALKING
0.922374,-0.303924,-0.304393,0.934015,0.792687,0.694732,0.751094,0.641788,0.695408,-0.700868,WALKING
0.92161,-0.29222,-0.304229,0.934015,0.790695,0.674269,0.817148,0.738455,0.589807,-0.711755,WALKING
0.924464,-0.299216,-0.304229,0.938582,0.798027,0.587363,0.74045,0.628752,0.655293,-0.705702,WALKING
0.928689,-0.308289,-0.320865,0.943381,0.808886,0.609174,0.738861,0.595651,0.651563,-0.697422,WALKING
0.930281,-0.304934,-0.306639,0.947258,0.812993,0.614411,0.760292,0.536327,0.610333,-0.699124,WALKING
0.930421,-0.310278,-0.312951,0.943098,0.813373,0.68041,0.77698,0.651181,0.719401,-0.702966,WALKING
0.925992,-0.322177,-0.32801,0.943098,0.80194,0.742771,0.802919,0.527519,0.646376,-0.680054,WALKING
0.928119,-0.318104,-0.329164,0.944186,0.807418,0.652578,0.800877,0.530967,0.684227,-0.683967,WALKING
0.928801,-0.310154,-0.324306,0.944998,0.809177,0.6581,0.720294,0.534978,0.622444,-0.694844,WALKING
0.933422,-0.304139,-0.317647,0.944998,0.821156,0.739948,0.724847,0.671174,0.669975,-0.701063,WALKING
0.938413,-0.302456,-0.317647,0.948324,0.83406,0.764241,0.789953,0.683642,0.701878,-0.700699,WALKING
0.930548,-0.304058,-0.318283,0.935858,0.813732,0.734081,0.832373,0.702487,0.607068,-0.698385,WALKING
0.917894,-0.302503,-0.317659,0.930731,0.781198,0.685503,0.829725,0.819882,0.810446,-0.701305,WALKING
0.916597,-0.303893,-0.317659,0.930731,0.777881,0.702781,0.809894,0.810819,0.712126,-0.701041,WALKING
0.926911,-0.302755,-0.315073,0.933688,0.804349,0.830379,0.800343,0.629222,0.701644,-0.701454,WALKING
0.924931,-0.304463,-0.315073,0.93131,0.79928,0.807881,0.883348,0.773558,0.729922,-0.695696,WALKING
0.922172,-0.305476,-0.316408,0.93131,0.792173,0.683105,0.854708,0.749607,0.672012,-0.692271,WALKING
0.928578,-0.30222,-0.316408,0.934365,0.808613,0.672602,0.805945,0.674274,0.672095,-0.696157,WALKING
0.923622,-0.306446,-0.316926,0.931101,0.7959,0.632091,0.783258,0.668851,0.655474,-0.693052,WALKING
0.922224,-0.280856,-0.279067,0.927058,0.792336,0.487932,0.717131,0.570737,0.380372,-0.72784,WALKING_DOWNSTAIRS
0.931755,-0.258796,-0.267519,0.92706,0.816918,0.513048,0.796459,0.661455,0.409681,-0.742147,WALKING_DOWNSTAIRS
0.912031,-0.315136,-0.277241,0.923946,0.766211,0.450553,0.815848,0.756728,0.684736,-0.691033,WALKING_DOWNSTAIRS
0.913166,-0.271515,-0.257876,0.922963,0.76916,0.593336,0.875,0.817592,0.76242,-0.73108,WALKING_DOWNSTAIRS
0.93281,-0.263224,-0.257876,0.922963,0.820011,0.709636,0.821729,0.799514,0.75834,-0.734738,WALKING_DOWNSTAIRS
0.937037,-0.281241,-0.275182,0.935727,0.830774,0.655149,0.78361,0.653141,0.5198,-0.72241,WALKING_DOWNSTAIRS
0.93715,-0.268056,-0.274153,0.935727,0.831002,0.599926,0.753949,0.684935,0.540523,-0.734583,WALKING_DOWNSTAIRS
0.91909,-0.333298,-0.322314,0.90585,0.784668,0.563714,0.564929,0.466669,0.225713,-0.656509,WALKING_UPSTAIRS
0.892102,-0.366041,-0.331807,0.889946,0.716316,0.567938,0.584091,0.398026,0.370703,-0.630837,WALKING_UPSTAIRS
0.874561,-0.383158,-0.396739,0.889946,0.672055,0.523095,0.56968,0.40951,0.361665,-0.613925,WALKING_UPSTAIRS
0.87703,-0.384405,-0.387839,0.881228,0.678257,0.397337,0.578307,0.412051,0.303972,-0.61412,WALKING_UPSTAIRS
0.885174,-0.378242,-0.384681,0.881228,0.698604,0.567361,0.576367,0.444098,0.415534,-0.625071,WALKING_UPSTAIRS
0.879674,-0.37831,-0.384681,0.88425,0.68492,0.667565,0.629925,0.456292,0.494934,-0.626028,WALKING_UPSTAIRS
0.868706,-0.391446,-0.395723,0.88425,0.657584,0.654714,0.601702,0.332871,0.50542,-0.612077,WALKING_UPSTAIRS
0.872258,-0.396895,-0.409931,0.884776,0.666353,0.6168,0.633133,0.42613,0.413664,-0.607341,WALKING_UPSTAIRS
0.869581,-0.402617,-0.411512,0.882507,0.659737,0.470777,0.597761,0.409297,0.390133,-0.598596,WALKING_UPSTAIRS
0.910758,-0.367119,-0.359647,0.892579,0.76338,0.506524,0.622554,0.313119,0.384708,-0.635678,WALKING_UPSTAIRS
0.88481,-0.390192,-0.381626,0.89136,0.697723,0.525064,0.61677,0.466526,0.349899,-0.616598,WALKING_UPSTAIRS
0.873121,-0.393662,-0.405071,0.879524,0.66849,0.645095,0.576375,0.504726,0.355892,-0.611861,WALKING_UPSTAIRS
0.873631,-0.395705,-0.405071,0.876016,0.669833,0.661419,0.623178,0.395498,0.485895,-0.609722,WALKING_UPSTAIRS
0.878923,-0.398367,-0.40925,0.876016,0.682964,0.565443,0.571325,0.482969,0.564454,-0.609748,WALKING_UPSTAIRS
0.879741,-0.385784,-0.378374,0.89028,0.684926,0.623241,0.609905,0.255972,0.380978,-0.623047,WALKING_UPSTAIRS
0.879638,-0.375859,-0.378374,0.89028,0.684671,0.680551,0.644147,0.477526,0.434133,-0.631548,WALKING_UPSTAIRS
0.873757,-0.39402,-0.379856,0.883523,0.670114,0.692681,0.625624,0.524963,0.350643,-0.611686,WALKING_UPSTAIRS
0.865554,-0.407312,-0.417993,0.880105,0.649798,0.599651,0.592014,0.385428,0.423981,-0.596972,WALKING_UPSTAIRS
0.914458,-0.37174,-0.364727,0.89854,0.772728,0.578026,0.519329,0.453936,0.283392,-0.637717,WALKING_UPSTAIRS
0.887687,-0.394495,-0.390069,0.891309,0.704898,0.536551,0.502451,0.276727,0.313152,-0.61766,WALKING_UPSTAIRS
0.873995,-0.400462,-0.411274,0.877709,0.670668,0.501939,0.535888,0.396724,0.50054,-0.609077,WALKING_UPSTAIRS
0.871106,-0.39813,-0.394579,0.877078,0.663536,0.519575,0.595132,0.4195,0.497618,-0.609545,WALKING_UPSTAIRS
0.876705,-0.38755,-0.390509,0.877078,0.677422,0.708058,0.568351,0.490693,0.402657,-0.619249,WALKING_UPSTAIRS
0.880782,-0.381952,-0.390509,0.893011,0.687513,0.691088,0.624369,0.39587,0.401829,-0.625387,WALKING_UPSTAIRS
0.881063,-0.383324,-0.396045,0.893011,0.688211,0.640883,0.591273,0.414131,0.48354,-0.624819,WALKING_UPSTAIRS
0.877581,-0.384197,-0.398097,0.890662,0.679562,0.634851,0.6034,0.396406,0.537698,-0.620312,WALKING_UPSTAIRS
0.870033,-0.389536,-0.400323,0.883384,0.660848,0.592251,0.612371,0.410921,0.465752,-0.611474,WALKING_UPSTAIRS
0.900076,-0.304482,-0.304868,0.908416,0.735965,0.497906,0.815848,0.667143,0.609469,-0.68424,WALKING_DOWNSTAIRS
0.920475,-0.288571,-0.303234,0.91007,0.788233,0.648212,0.812243,0.824648,0.614835,-0.712999,WALKING_DOWNSTAIRS
0.940548,-0.281386,-0.28698,0.944219,0.839632,0.674652,0.838534,0.773472,0.701666,-0.725615,WALKING_DOWNSTAIRS
0.933105,-0.289818,-0.28698,0.929013,0.820433,0.556758,0.852132,0.77185,0.666632,-0.715402,WALKING_DOWNSTAIRS
0.920182,-0.301049,-0.298849,0.929013,0.787145,0.564069,0.832184,0.723508,0.552652,-0.703392,WALKING_DOWNSTAIRS
0.928763,-0.292901,-0.295798,0.929562,0.809343,0.727837,0.84139,0.702552,0.683825,-0.70598,WALKING_DOWNSTAIRS
0.932758,-0.303727,-0.295798,0.932223,0.819618,0.568256,0.849458,0.750332,0.828123,-0.696117,WALKING_DOWNSTAIRS
0.925369,-0.300655,-0.291294,0.932223,0.800399,0.468233,0.771261,0.724826,0.539751,-0.704075,WALKING_DOWNSTAIRS
0.932038,-0.278884,-0.291294,0.941653,0.817572,0.535089,0.769147,0.732857,0.584094,-0.726897,WALKING_DOWNSTAIRS
0.909748,-0.284652,-0.280778,0.913537,0.760508,0.674425,0.829907,0.745369,0.632504,-0.721545,WALKING_DOWNSTAIRS
0.920588,-0.276982,-0.280778,0.929043,0.788088,0.680873,0.832373,0.732417,0.612658,-0.732043,WALKING_DOWNSTAIRS
0.925726,-0.293105,-0.289565,0.938079,0.801279,0.751643,0.749324,0.65062,0.664121,-0.710717,WALKING_DOWNSTAIRS
0.922611,-0.297165,-0.311383,0.928336,0.793319,0.629661,0.815216,0.760961,0.689381,-0.70133,WALKING_DOWNSTAIRS
0.916382,-0.299264,-0.311441,0.928336,0.777315,0.610045,0.826979,0.842002,0.628807,-0.69684,WALKING_DOWNSTAIRS
0.922339,-0.29932,-0.313183,0.929429,0.792608,0.73669,0.833394,0.784118,0.619247,-0.69993,WALKING_DOWNSTAIRS
0.918687,-0.288038,-0.281447,0.923147,0.783311,0.565646,0.769454,0.767632,0.48086,-0.718412,WALKING_DOWNSTAIRS
0.920299,-0.268031,-0.273971,0.923147,0.787437,0.467073,0.787559,0.730656,0.543993,-0.740487,WALKING_DOWNSTAIRS
0.962968,-0.273254,-0.266634,0.959782,0.898547,0.172445,0.075275,-0.047207,-0.562144,-0.750788,STANDING
0.945133,-0.271461,-0.266634,0.958394,0.851604,-0.329497,-0.39735,-0.565535,-0.738881,-0.742844,STANDING
0.940455,-0.281405,-0.296501,0.958394,0.839344,-0.645831,-0.756555,-1,-1,-0.727462,STANDING
0.941661,-0.280411,-0.296391,0.95942,0.842476,-0.430948,-0.568154,-0.867644,-0.93912,-0.730111,STANDING
0.939672,-0.288619,-0.296391,0.958084,0.837307,-0.208221,-0.316065,-0.679026,-0.634972,-0.724638,STANDING
0.94131,-0.285292,-0.275596,0.958084,0.841576,-0.225342,-0.205907,-0.632525,-0.41766,-0.729816,STANDING
0.948551,-0.259327,-0.258579,0.960358,0.860465,-0.209894,-0.169432,-0.584392,-0.370144,-0.754043,STANDING
0.951603,-0.239241,-0.253043,0.968623,0.868434,-0.209303,-0.190603,-0.662426,-0.371782,-0.767465,STANDING
0.949056,-0.240595,-0.253043,0.967209,0.861768,-0.133267,-0.090758,-0.491785,-0.304858,-0.762909,STANDING
0.9489,-0.244501,-0.261083,0.967209,0.861361,0.016084,0.043344,-0.285499,-0.250593,-0.761361,STANDING
0.950629,-0.248992,-0.261083,0.969569,0.865882,0.006775,0.012117,-0.365772,-0.370889,-0.75945,STANDING
0.946732,-0.262304,-0.263596,0.953474,0.855724,-0.187626,-0.211686,-0.578947,-0.562144,-0.744851,STANDING
0.937371,-0.275596,-0.285507,0.951439,0.831371,-0.365432,-0.507887,-0.808214,-0.672172,-0.721245,STANDING
0.935606,-0.28138,-0.297299,0.951439,0.826769,-0.290184,-0.355133,-0.662426,-0.588127,-0.714009,STANDING
0.936453,-0.281802,-0.298689,0.951063,0.82896,-0.091337,-0.169761,-0.508487,-0.516668,-0.7169,STANDING
0.931542,-0.287895,-0.299016,0.949023,0.816252,-0.055801,-0.157614,-0.461978,-0.576568,-0.70711,STANDING
0.877814,-0.401521,-0.265545,0.851884,0.681323,-0.60867,-0.56023,-0.902724,-0.792618,-0.61038,STANDING
0.919342,-0.345846,-0.334726,0.900997,0.785037,-0.661795,-0.844694,-1,-1,-0.668095,STANDING
0.92672,-0.323721,-0.334726,0.946248,0.803811,-0.657152,-0.819914,-1,-1,-0.688206,STANDING
0.924723,-0.331111,-0.344536,0.942291,0.798674,-0.669853,-0.842276,-1,-1,-0.682416,STANDING
0.921996,-0.336626,-0.348364,0.940933,0.791672,-0.609569,-0.751747,-1,-1,-0.676193,STANDING
0.921783,-0.335926,-0.346185,0.940933,0.791126,-0.531419,-0.618839,-0.943699,-0.93912,-0.675959,STANDING
0.924714,-0.328551,-0.341368,0.941781,0.798651,-0.472629,-0.666044,-0.902724,-0.894813,-0.682633,STANDING
0.925606,-0.324725,-0.341302,0.944427,0.800943,-0.586356,-0.706794,-1,-1,-0.685424,STANDING
0.923653,-0.32914,-0.341302,0.942725,0.795926,-0.774319,-0.791266,-1,-1,-0.680539,STANDING
0.922661,-0.332272,-0.347818,0.942725,0.793375,-0.828235,-0.834997,-1,-1,-0.677439,STANDING
0.923538,-0.329635,-0.346409,0.94312,0.795628,-0.839274,-0.83402,-1,-1,-0.679775,STANDING
0.923473,-0.328681,-0.346409,0.94337,0.79546,-0.839274,-0.881536,-1,-1,-0.680794,STANDING
0.922865,-0.330186,-0.346719,0.943249,0.793899,-0.875096,-0.856785,-1,-1,-0.679571,STANDING
0.923596,-0.329625,-0.344878,0.943249,0.795778,-0.888054,-0.864197,-1,-1,-0.680101,STANDING
0.924766,-0.326788,-0.34374,0.944642,0.798784,-0.714237,-0.675505,-1,-1,-0.682933,STANDING
0.931399,-0.026774,0.047859,0.834981,0.817423,-0.699608,-0.409481,-1,-0.560063,-0.818058,SITTING
0.951488,0.016821,0.047859,0.965282,0.868172,-0.646481,-0.59998,-1,-0.672172,-0.783911,SITTING
0.945399,-0.012283,-0.024665,0.965095,0.852216,-0.629915,-0.645084,-1,-0.764658,-0.802033,SITTING
0.943926,-0.004313,-0.027427,0.961737,0.848377,-0.70518,-0.699028,-1,-0.93912,-0.793387,SITTING
0.941829,0.000492,-0.022904,0.961355,0.842914,-0.753959,-0.862078,-1,-1,-0.785573,SITTING
0.939277,0.007734,-0.004892,0.954742,0.836284,-0.786949,-0.857603,-1,-1,-0.778015,SITTING
0.928044,0.034265,0.086007,0.905194,0.807402,-0.567099,-0.479387,-0.836457,-0.792618,-0.755491,SITTING
0.851601,0.154022,0.354883,0.703716,0.621626,-0.248879,-0.246902,-0.584392,-0.473794,-0.638803,SITTING
0.695551,0.357064,0.443807,0.596836,0.267345,-0.171151,-0.244251,-0.584392,-0.504947,-0.409894,SITTING
0.587445,0.465282,0.443807,0.594451,0.036945,-0.147693,-0.394776,-0.662426,-0.738881,-0.270096,SITTING
0.570962,0.464812,0.44218,0.594451,0.004244,-0.168903,-0.339295,-0.646947,-0.764658,-0.254652,SITTING
0.570095,0.462613,0.427199,0.59032,0.002587,-0.293333,-0.435388,-0.75852,-0.85688,-0.253982,SITTING
0.931269,0.095813,0.18209,0.89773,0.816373,-0.2675,-0.271042,-0.531734,-0.503394,-0.805177,SITTING
0.961228,0.043314,0.046254,0.958214,0.893788,-0.515581,-0.708048,-1,-0.93912,-0.88497,SITTING
0.961531,0.06463,0.050547,0.977619,0.894548,-0.607345,-0.805972,-1,-1,-0.883684,SITTING
0.958199,0.0787,0.050605,0.977619,0.885754,-0.739422,-0.854467,-1,-1,-0.871668,SITTING
0.958004,0.079059,0.051163,0.977677,0.885241,-0.787925,-0.830114,-1,-1,-0.870073,SITTING
0.957314,0.080648,0.053629,0.976297,0.883425,-0.817601,-0.829532,-1,-1,-0.865639,SITTING
0.956399,0.082063,0.053629,0.976274,0.881019,-0.797465,-0.875555,-1,-1,-0.861317,SITTING
0.955865,0.081429,0.053152,0.975571,0.879617,-0.73722,-0.816595,-1,-1,-0.861505,SITTING
0.956915,0.081036,0.052471,0.975571,0.882378,-0.602366,-0.725263,-1,-1,-0.866386,SITTING
0.959803,0.07782,0.052468,0.97633,0.889983,-0.656689,-0.716791,-1,-1,-0.877556,SITTING
0.960695,0.075525,0.048372,0.979402,0.892329,-0.817601,-0.849283,-1,-1,-0.88263,SITTING
0.959712,0.077284,0.049095,0.979389,0.889739,-0.778718,-0.861364,-1,-1,-0.87964,SITTING
0.959806,0.077933,0.049095,0.979389,0.889988,-0.722552,-0.788254,-1,-1,-0.878299,SITTING
0.959767,0.077564,0.049864,0.978524,0.889885,-0.729757,-0.812559,-1,-1,-0.877299,SITTING
-0.31619,0.772078,0.824765,-0.286081,-0.976547,-0.079201,-0.121349,-0.527497,-0.357249,0.477909,LAYING
-0.321713,0.757934,0.719653,-0.282966,-0.978485,-0.432302,-0.539993,-0.867644,-0.823157,0.48114,LAYING
-0.326154,0.762753,0.719653,-0.281043,-0.97972,-0.649729,-0.619333,-1,-0.894813,0.484864,LAYING
-0.328519,0.757987,0.715499,-0.281043,-0.980375,-0.786949,-0.777459,-1,-1,0.486596,LAYING
-0.32687,0.757092,0.709958,-0.280698,-0.979929,-0.691933,-0.762357,-1,-1,0.485354,LAYING
-0.322631,0.757221,0.710411,-0.278182,-0.978749,-0.696442,-0.768315,-1,-1,0.482282,LAYING
-0.317673,0.758147,0.712292,-0.27558,-0.977349,-0.664456,-0.763513,-1,-0.894813,0.478692,LAYING
-0.318708,0.759545,0.712379,-0.273992,-0.977645,-0.557822,-0.662084,-1,-0.894813,0.47944,LAYING
-0.319912,0.757663,0.712379,-0.273992,-0.977992,-0.556591,-0.642048,-1,-0.85688,0.4803,LAYING
-0.316945,0.755611,0.710595,-0.273426,-0.97714,-0.542915,-0.551989,-1,-0.792618,0.478133,LAYING
-0.312876,0.75741,0.714801,-0.26795,-0.975935,-0.550937,-0.538578,-1,-0.823157,0.475201,LAYING
-0.304712,0.761336,0.716217,-0.267922,-0.973424,-0.586858,-0.697252,-1,-0.93912,0.469223,LAYING
-0.301926,0.762974,0.716503,-0.261776,-0.972574,-0.47078,-0.55528,-0.943699,-0.823157,0.467192,LAYING
-0.307047,0.763516,0.71726,-0.263512,-0.974175,-0.398147,-0.373122,-0.902724,-0.588127,0.47099,LAYING
-0.268888,0.868705,0.869067,-0.247801,-0.960864,-0.309154,-0.496859,-0.679026,-0.93912,0.443856,LAYING
-0.265223,0.858111,0.811596,-0.23202,-0.959601,-0.496923,-0.704436,-0.902724,-1,0.440432,LAYING
-0.276961,0.86093,0.811596,-0.232078,-0.964077,-0.667637,-0.771935,-1,-1,0.449386,LAYING
-0.279626,0.860527,0.811401,-0.233793,-0.965051,-0.679877,-0.866651,-1,-1,0.451287,LAYING
-0.281231,0.860486,0.810657,-0.235956,-0.965623,-0.74384,-0.937873,-1,-1,0.452418,LAYING
-0.283326,0.859943,0.810657,-0.237811,-0.966363,-0.875096,-0.871303,-1,-1,0.453947,LAYING
-0.284761,0.859734,0.810577,-0.238136,-0.966867,-0.850744,-0.845607,-1,-1,0.455018,LAYING
-0.284837,0.860496,0.810777,-0.238136,-0.966894,-0.753629,-0.923818,-1,-1,0.455119,LAYING
-0.284967,0.860138,0.810777,-0.238539,-0.966939,-0.691933,-0.96805,-1,-1,0.455145,LAYING
-0.285765,0.859657,0.810174,-0.239023,-0.967216,-0.699608,-0.905227,-1,-1,0.455685,LAYING
-0.282211,0.861043,0.813031,-0.239023,-0.965954,-0.664456,-0.847263,-1,-1,0.453175,LAYING
-0.277372,0.862844,0.813175,-0.236643,-0.964233,-0.650052,-0.79586,-1,-1,0.449675,LAYING
-0.279216,0.863013,0.813175,-0.236739,-0.964895,-0.699608,-0.704623,-1,-1,0.45102,LAYING
-0.283065,0.862115,0.812775,-0.236851,-0.966271,-0.796638,-0.762543,-1,-1,0.45383,LAYING
-0.283609,0.861382,0.811466,-0.236851,-0.966464,-0.76691,-0.866625,-1,-1,0.454195,LAYING
-0.283007,0.86147,0.81199,-0.236505,-0.966252,-0.73722,-0.860399,-1,-1,0.453743,LAYING
0.946131,-0.256691,-0.263087,0.960096,0.854145,0.553154,0.573766,0.239309,0.343434,-0.748982,WALKING
0.945289,-0.257592,-0.269619,0.960096,0.851938,0.658154,0.582925,0.39499,0.376083,-0.743063,WALKING
0.940775,-0.257551,-0.269619,0.952237,0.840207,0.66438,0.644824,0.415028,0.433093,-0.736755,WALKING
0.93632,-0.259125,-0.265374,0.952235,0.828616,0.728546,0.704518,0.502229,0.559122,-0.730673,WALKING
0.93735,-0.250824,-0.262903,0.952235,0.831284,0.677113,0.704445,0.388385,0.566988,-0.731683,WALKING
0.936788,-0.253858,-0.262903,0.951964,0.829826,0.67828,0.680159,0.457714,0.538268,-0.729335,WALKING
0.934482,-0.260609,-0.276151,0.943363,0.823867,0.806654,0.754763,0.430251,0.560329,-0.727061,WALKING
0.931219,-0.261025,-0.276809,0.943363,0.815436,0.746263,0.726455,0.533041,0.564618,-0.728382,WALKING
0.935475,-0.262373,-0.278471,0.943446,0.826461,0.71243,0.659417,0.555435,0.510287,-0.732575,WALKING
0.93903,-0.264625,-0.279935,0.955638,0.835646,0.747064,0.748347,0.667407,0.587023,-0.733484,WALKING
0.938532,-0.27272,-0.285505,0.955638,0.834348,0.670943,0.774873,0.655244,0.578552,-0.726967,WALKING
0.939656,-0.273957,-0.280476,0.956581,0.837266,0.668032,0.740352,0.523957,0.500552,-0.729257,WALKING
0.937688,-0.266468,-0.280476,0.953823,0.832159,0.730153,0.722688,0.485754,0.528367,-0.733229,WALKING
0.939943,-0.269416,-0.281166,0.953823,0.83803,0.801653,0.719942,0.538815,0.51421,-0.724663,WALKING
0.947863,-0.27527,-0.287988,0.958279,0.858674,0.790018,0.780188,0.590677,0.573897,-0.720582,WALKING
0.95308,-0.267207,-0.266164,0.967436,0.872313,0.664452,0.729148,0.47919,0.645831,-0.728996,WALKING
0.951127,-0.235823,-0.231497,0.955867,0.867228,0.468072,0.518009,0.207488,0.365382,-0.765811,WALKING
