@relation 'activity_recognition_dataset_modifier_principal components-weka.filters.unsupervised.attribute.PrincipalComponents-R0.95-A5-M-1-weka.filters.unsupervised.attribute.Remove-R21-117'

@attribute -0.059fBodyAcc-sma()-0.059fBodyAccJerk-sma()-0.059tBodyAccJerk-sma()-0.059fBodyGyro-sma()-0.058tBodyAccJerkMag-sma()... numeric
@attribute -0.122fBodyAcc-meanFreq()-Z-0.12tBodyGyroMag-arCoeff()1-0.118tGravityAccMag-arCoeff()1-0.118tBodyAccMag-arCoeff()1-0.118fBodyAccMag-meanFreq()... numeric
@attribute 0.104fBodyGyro-bandsEnergy()-P-9_16+0.103tGravityAcc-energy()-Z+0.102tGravityAcc-entropy()-Y-0.101tGravityAcc-arCoeff()-X1-0.101tGravityAcc-energy()-X... numeric
@attribute 0.148tGravityAcc-max()-Z+0.144tGravityAcc-mean()-Z-0.143angle(Z-gravityMean)+0.139tGravityAcc-min()-Z-0.133tGravityAcc-min()-X... numeric
@attribute -0.168angle(X-gravityMean)+0.166tGravityAcc-energy()-X+0.163tGravityAcc-max()-X+0.161tGravityAcc-mean()-X+0.159tGravityAcc-min()-X... numeric
@attribute -0.158fBodyBodyGyroJerkMag-skewness()-0.139fBodyBodyGyroJerkMag-kurtosis()+0.131fBodyGyro-bandsEnergy()-AC-1_8-0.125tBodyGyroMag-entropy()+0.124fBodyGyro-bandsEnergy()-AK-1_16... numeric
@attribute 0.146fBodyGyro-meanFreq()-Y+0.128tBodyGyro-arCoeff()-Y3+0.127tGravityAcc-mad()-X+0.127tGravityAcc-std()-X+0.127tBodyGyro-arCoeff()-Y1... numeric
@attribute 0.174tBodyAcc-arCoeff()-Y4+0.152tBodyAcc-arCoeff()-Z4-0.146tBodyAccJerk-arCoeff()-Y3+0.143tBodyAcc-arCoeff()-X4-0.14tBodyAcc-arCoeff()-Y3... numeric
@attribute 0.162fBodyGyro-skewness()-Z+0.155fBodyGyro-kurtosis()-Z+0.136fBodyGyro-skewness()-X+0.131fBodyGyro-kurtosis()-X-0.13tGravityAcc-iqr()-X... numeric
@attribute -0.142tBodyGyroJerk-arCoeff()-Y3+0.139fBodyAcc-bandsEnergy()-S-33_40+0.134fBodyAccJerk-bandsEnergy()-S-33_40+0.134tBodyGyro-arCoeff()-Y4+0.132fBodyAcc-bandsEnergy()-AB-25_48... numeric
@attribute -0.163fBodyGyro-bandsEnergy()-AN-49_64-0.16fBodyGyro-bandsEnergy()-AJ-57_64-0.157fBodyGyro-bandsEnergy()-AI-49_56-0.141fBodyGyro-bandsEnergy()-AM-33_48-0.14fBodyGyro-bandsEnergy()-AH-41_48... numeric
@attribute -0.246tBodyAcc-arCoeff()-Y3+0.224tBodyAccJerk-arCoeff()-Y2+0.175tBodyAccJerk-arCoeff()-X2+0.163tBodyAcc-arCoeff()-Y2-0.16tBodyAcc-arCoeff()-Z3... numeric
@attribute -0.177fBodyGyro-bandsEnergy()-H-57_64-0.167fBodyGyro-bandsEnergy()-L-49_64-0.156fBodyGyro-bandsEnergy()-A-1_8-0.154fBodyGyro-bandsEnergy()-G-49_56-0.145fBodyGyro-bandsEnergy()-I-1_16... numeric
@attribute 0.167tBodyGyro-arCoeff()-X3+0.147tBodyAcc-arCoeff()-Z4+0.141tBodyAcc-arCoeff()-Y3+0.136fBodyGyro-meanFreq()-X-0.131tBodyAccJerk-arCoeff()-Z3... numeric
@attribute '-0.249tBodyGyro-mean()-X+0.22 angle(tBodyGyroMean-gravityMean)+0.212tBodyGyro-mean()-Y-0.202tBodyAcc-arCoeff()-Z3-0.189tBodyAccJerk-arCoeff()-Z3...' numeric
@attribute 0.205tBodyAccJerk-arCoeff()-X2-0.187tBodyAcc-arCoeff()-X3-0.165tBodyGyro-mean()-X-0.161tBodyAccJerk-arCoeff()-X3+0.144tBodyAcc-arCoeff()-X2... numeric
@attribute 0.138tBodyAcc-arCoeff()-X3-0.135fBodyAcc-bandsEnergy()-Z-49_64-0.131fBodyAcc-bandsEnergy()-V-57_64+0.129tGravityAccMag-arCoeff()3+0.129tBodyAccMag-arCoeff()3... numeric
@attribute -0.203tBodyGyro-arCoeff()-X3+0.195tBodyAccJerk-arCoeff()-Y3+0.194tBodyAccJerk-arCoeff()-X2-0.183tBodyAcc-arCoeff()-X3-0.175tBodyAcc-arCoeff()-Y4... numeric
@attribute -0.229tBodyAcc-arCoeff()-Z3+0.222tBodyAccJerk-arCoeff()-Z2-0.212tBodyAccJerk-arCoeff()-Z3+0.209tBodyGyro-mean()-X+0.192tBodyAcc-arCoeff()-Z2... numeric
@attribute '0.26 tBodyGyro-arCoeff()-X3-0.226tBodyGyro-arCoeff()-X4-0.196tBodyGyroJerk-arCoeff()-X2+0.188tBodyGyroJerk-arCoeff()-X3+0.174tBodyGyro-mean()-X...' numeric
@attribute activity {STANDING,SITTING,LAYING,WALKING,WALKING_DOWNSTAIRS,WALKING_UPSTAIRS}

@data
-19.023404,-0.896603,-3.280606,-1.485128,-1.989943,-1.233749,-2.849324,-1.462288,-1.409071,1.294662,2.496087,5.13549,0.917389,1.930398,-2.31854,-0.219088,0.07476,-0.210348,-0.839686,2.6588,WALKING
-17.260443,-1.750799,-2.389246,-1.363749,-1.700747,1.02881,-2.469365,-3.36726,0.66103,1.918577,1.581144,4.137437,3.358169,-1.802926,-2.337456,0.95808,-0.65017,-2.086821,-0.733342,1.984082,WALKING
-22.310129,-3.272182,-1.750534,-3.039975,-1.734561,-1.358806,-3.55424,-3.385285,-1.936325,1.034991,1.373414,4.40421,3.261138,-1.431449,-0.420406,-0.457938,-5.635382,-1.280849,1.439186,1.432888,WALKING
-21.945962,-1.964356,-1.676525,-4.148308,-3.741923,-1.024029,-2.578625,-2.723192,-0.953262,-0.672784,1.395508,4.298366,3.272827,0.548992,-0.145704,2.072934,-3.673214,-1.480575,0.768118,0.557211,WALKING
-19.949508,-2.557331,0.089695,-3.244008,-3.019708,0.118632,-1.678414,-4.204693,1.233429,0.302157,2.458963,3.014357,1.114386,4.372024,-1.387916,0.22417,-4.040221,-0.089442,-1.551972,2.124525,WALKING
-18.674238,-0.612881,-3.04385,-3.310829,-2.963961,-2.000893,-0.806893,-0.272107,0.528681,-0.112041,2.387358,5.113413,2.959675,1.261427,-0.712165,1.265216,-0.233101,0.003285,-0.306307,3.697577,WALKING
-20.10063,-4.202642,-3.266194,-2.727889,-2.500604,-1.210902,-1.363152,-1.981404,-0.108538,-0.412976,2.157145,6.030526,2.7459,-0.143127,-2.498655,4.282396,-0.831082,-2.718036,-0.748252,3.570914,WALKING
-15.373255,3.121003,-2.675958,-3.433397,-1.56177,-0.875446,-2.232399,-1.997087,-1.488975,1.186875,2.850001,2.306141,2.960838,1.333999,1.422138,-0.271556,-0.469652,-4.398993,-2.524769,0.042967,WALKING
-18.331799,-1.306436,-3.131651,-2.627146,-1.385366,-1.195692,-2.842526,-1.99038,-0.432442,1.90974,2.599585,3.827082,2.32391,2.520238,1.081509,-0.873684,-0.322012,-2.953313,-0.40838,0.923478,WALKING
-16.732538,-3.122631,-1.85853,-2.493227,-1.562956,-0.313101,-1.180405,-2.343945,0.219936,0.673902,2.536587,3.65309,2.149028,-1.923081,-1.38716,1.377304,1.005331,-3.465185,-0.828129,2.097361,WALKING
-19.02906,-3.525147,-1.895633,-2.53263,-1.894562,-1.216869,-2.08683,-3.146116,0.085041,0.925219,3.193458,2.603162,2.894372,-2.013178,-1.185393,1.388526,-2.086604,-2.334958,-1.816958,3.179152,WALKING
-20.380922,-1.338569,-2.937103,-3.413014,-3.430234,-1.839592,-3.775555,-1.588834,0.023349,1.005669,1.805564,2.270622,2.913937,0.976464,-0.348634,2.067912,-1.190885,-0.673155,0.870292,-0.034532,WALKING
-23.170799,-3.167048,-1.162081,-2.729998,-3.606961,-1.806674,-2.73741,-2.83315,0.613279,2.591344,-0.089275,2.635776,3.984249,0.648445,1.134877,1.12063,-1.421267,-0.013414,0.913523,-0.639972,WALKING
-22.158528,-3.888565,-2.57069,-1.463453,-2.363239,-2.077013,-1.657212,-4.147008,1.077915,2.206093,2.507913,0.009101,4.390011,-0.391595,-1.056093,-0.396453,0.369273,-1.266535,0.001537,-0.391336,WALKING
-20.997533,-4.760484,-2.353263,-2.582993,-1.660422,-0.445576,-2.503935,-4.800349,-0.382288,1.496462,3.623756,-0.544474,4.258685,-2.867139,-2.565828,-0.146457,-0.264993,-1.767043,-1.764492,0.60436,WALKING
-21.030785,-3.234399,-2.96217,-2.748397,-2.077566,-2.121334,-2.392145,-5.117837,-1.310002,-0.395988,4.165354,0.956608,3.261507,-2.583211,-1.669554,-0.166731,-1.405558,-1.331263,-0.348608,1.292004,WALKING
-22.478776,-3.919957,-1.340083,-3.150156,-1.303071,-1.926309,-3.59722,-3.569904,-2.128151,1.407126,2.203042,1.562725,4.32913,-1.180126,-0.042052,-1.121634,-4.160427,0.222119,-1.536147,3.305717,WALKING
-22.079296,-3.17177,-1.185274,-4.79482,-1.703228,-2.881213,-3.148036,-4.651273,-2.147875,-0.467241,2.644265,3.276562,4.236131,-1.452344,0.564462,0.052409,-3.564222,-3.866076,-0.508375,1.034297,WALKING
-20.554229,-4.436377,-1.623141,-3.753108,-1.745973,-0.71783,-1.125197,-5.953138,-0.242644,0.968337,3.128368,1.216247,2.606561,-0.165023,2.768131,-1.819985,-1.856182,-0.425921,-0.558483,3.95415,WALKING
-20.955568,-3.049818,-1.915927,-2.473394,-1.243613,1.002326,-1.736966,-4.242191,-1.86818,0.248487,3.633136,1.847477,2.162763,-1.048855,-1.248378,-2.071041,-0.959145,-3.611016,-0.749656,0.865309,WALKING
-20.903555,-3.400955,-0.89148,-0.288465,0.616434,1.874014,-1.63848,-3.690086,0.624345,1.519782,5.221578,-0.933039,3.192676,-3.042819,-1.000535,-1.340369,0.672447,-3.994059,-2.272155,1.785532,WALKING
-20.202681,-3.718072,-1.105378,-0.651313,-0.491362,-1.026259,-2.455955,-4.654175,1.091885,1.158593,3.728647,0.810449,3.562271,0.251586,-0.239896,-2.562341,-1.115347,-3.830258,-2.114594,0.876037,WALKING
-25.857863,-9.823116,-0.816694,-0.664076,-0.389468,-2.180078,-2.055266,-6.307135,1.498633,1.502598,2.731904,2.472397,4.121929,-0.484913,2.685866,-1.630334,-2.264439,-3.818401,0.484924,1.540901,WALKING
-24.319393,-7.361575,-1.675311,-1.098752,-2.294867,-2.395956,-3.967069,-6.079827,1.235767,1.677745,1.515477,6.461035,1.215129,2.149542,0.919535,-2.322567,-2.815588,-3.012234,-0.070196,-0.106529,WALKING
-23.106578,-2.698198,-3.978949,-3.317901,-4.123989,-2.213967,-2.689169,-4.08109,1.236538,1.192864,2.806792,6.584182,2.734923,1.456813,-0.502051,0.869621,-3.507234,-3.029039,0.341128,-1.54932,WALKING
-21.4233,-3.082938,-2.249982,-2.401733,-2.773025,-1.191532,-1.228198,-5.042578,-0.789392,0.131109,2.711721,4.629832,2.110696,2.225482,-0.4829,0.944471,-5.097852,-1.596974,-1.147046,-0.015995,WALKING
-17.268067,-1.315568,-2.181701,-1.509108,-0.994127,0.464045,-1.077603,-1.466727,-0.137864,0.099618,3.388946,3.195626,2.84159,0.251412,-0.500191,-0.437375,-1.278722,-1.983001,-1.477399,-0.410056,WALKING
-21.025096,-3.633809,-3.238514,-2.537103,-1.995268,-0.752678,-1.86486,-0.066822,-0.433306,1.976577,1.974345,5.271114,3.456349,-0.501411,-0.305073,0.308836,0.890743,-4.997445,1.804323,-1.403473,WALKING
-21.853856,-4.825464,-2.877736,-1.44987,-1.062674,0.505122,-1.8428,-6.619318,0.468728,1.66028,2.950705,0.704265,2.966658,-1.097076,1.271089,-0.034458,0.298101,-4.130626,2.843261,2.289083,WALKING
-21.1832,-4.123991,-2.558825,-1.113456,-0.549691,0.218572,-4.382316,-7.770915,-0.738992,1.606678,2.575297,1.62876,1.007298,-0.005785,-0.251466,-3.64696,-0.238618,-2.838883,-0.382165,0.41991,WALKING
-20.616138,-3.733662,-2.379688,-3.209617,-1.046876,0.00488,-3.771895,-4.569016,-1.082781,1.819654,4.283274,1.772929,4.354593,-2.414,-0.053011,-1.623898,-1.104193,-3.900683,-1.164852,0.073591,WALKING
-19.891428,-2.579895,-2.527366,-3.900779,-0.957669,-0.940789,-3.146816,-3.433296,-1.358998,1.173855,3.991288,2.372726,2.82328,-1.490087,-0.361187,-1.39369,-1.703852,-3.623401,-3.311852,-0.679503,WALKING
-24.886828,-6.261213,-0.430712,-0.327613,-0.748284,-0.358158,-1.390121,-6.828801,1.118896,1.586812,2.818198,1.36641,1.037994,2.567434,1.420184,2.56461,-3.806389,-0.9319,-3.129399,-1.816229,WALKING
-18.79271,-4.049794,-1.722576,0.064655,-0.383729,1.507951,-1.707427,-7.0608,1.049859,1.74767,4.923371,-0.770066,1.8477,-0.506037,-0.847339,1.902864,-3.034026,-2.958929,-3.575861,0.544919,WALKING
-18.742124,-3.37791,-1.00419,-2.667974,-1.561419,-0.111089,-1.632142,-2.563616,1.525105,1.077196,4.587129,3.652809,1.003726,-1.33144,-0.611745,0.904635,-1.365111,-4.015341,-1.862905,2.380291,WALKING
-18.268353,-1.214679,-2.377337,-4.07796,-2.226029,-1.125162,-2.950567,-0.77005,-0.890309,-0.459182,2.286926,3.717865,1.02517,-0.577281,-2.407587,2.464781,-0.502946,-3.389704,-1.132843,-0.674817,WALKING
-20.13284,-3.216985,-1.470377,-3.658262,-1.601891,-1.177253,-0.944934,-3.125073,-1.707462,-0.330393,3.653388,4.096654,2.120989,-1.145298,-2.370612,2.437769,-2.630541,-3.259519,-0.874399,1.621853,WALKING
-19.523098,-2.402651,-4.135106,-2.843238,-1.988036,-1.880011,-2.620433,-0.614624,-1.314674,-0.106104,1.009873,7.928599,2.900204,0.146412,0.540161,-0.547345,0.781475,-3.798071,1.26765,1.779118,WALKING
-17.914977,-2.262354,-5.048847,-2.998187,-3.084036,-0.981159,-2.200794,-1.412595,-0.469795,2.378644,2.400141,3.929952,3.689661,2.127832,0.325244,-0.008528,-1.494912,-0.830089,1.958129,1.825185,WALKING
-15.290637,-2.764125,-3.024054,-3.010944,-2.805739,1.024992,-1.869955,-5.283375,-1.659191,1.503357,2.375069,1.555463,1.243453,2.512472,1.21781,-2.330709,-2.3065,-1.098341,2.816346,3.113869,WALKING
-14.498502,0.085925,-3.605069,-4.616863,-3.296626,-0.890433,-1.115566,-2.968797,-1.639269,-0.903272,2.551219,3.189114,3.483829,2.784507,3.243465,-1.166758,-1.982712,-0.982995,4.374726,3.528665,WALKING
-15.459273,0.735098,-3.59962,-3.746887,-2.454423,-1.128618,-1.290061,-1.093144,-1.239601,0.936558,1.019218,3.834553,3.260537,0.600616,3.579389,-1.068971,0.231778,-2.116076,1.8371,2.534766,WALKING
-16.519419,-2.416598,-2.23469,-3.149733,-2.19144,1.474194,-3.59338,-7.013114,-1.07019,3.874476,1.724797,0.295879,2.531565,4.183262,3.679131,-3.511498,-2.900127,-0.871451,1.508693,3.463411,WALKING
-18.691781,-2.161191,-3.162444,-3.984104,-2.483196,2.123443,-3.765767,-5.34963,-1.56016,1.754065,1.791765,0.3035,3.134986,2.810371,3.445677,-1.398187,-2.204905,-0.774903,0.849897,4.65175,WALKING
-18.488749,-0.005933,-2.569831,-4.02773,-2.336312,0.053497,-2.600998,-2.788554,-1.609221,0.372974,2.246584,3.345738,1.290211,0.428571,0.776042,0.344906,-1.42373,-1.090696,-0.88906,2.363893,WALKING
-16.925229,-0.227004,-2.184719,-5.091411,-2.332705,-2.08546,-1.933067,-2.120245,-1.58044,-0.390321,3.926285,4.156841,2.37053,-1.503298,0.071058,0.728681,-1.281196,-3.236703,-1.825725,1.59382,WALKING
-13.987395,-1.665215,-1.530861,1.275671,0.39905,-1.428142,3.106244,-1.523732,0.813598,0.914167,-1.272428,4.696645,5.123446,-1.401831,-0.693177,0.071308,0.087024,-2.663476,-1.496725,-0.591015,WALKING_DOWNSTAIRS
-17.702578,-5.528576,0.019139,-1.285549,-1.490959,-2.101348,2.250875,0.148251,1.433967,-1.083665,1.425513,3.406258,5.619646,0.72226,-1.834461,0.284276,-0.294975,-2.42017,-1.028,0.694903,WALKING_DOWNSTAIRS
-22.304841,-6.642277,1.352224,-1.91617,0.336766,-3.433355,-1.291044,0.973855,1.547775,-3.49083,1.939293,3.978515,0.292602,-2.279368,2.252711,4.667332,-1.771635,-0.417126,-1.842345,0.267139,WALKING_DOWNSTAIRS
-21.469239,-4.231102,-1.184803,-0.294653,-0.781683,-0.955894,-0.776073,0.335197,1.424332,-1.710784,1.126264,4.634934,-0.324226,-2.582524,1.124587,7.069304,-1.749986,-1.510128,-0.424519,-0.92094,WALKING_DOWNSTAIRS
-21.479433,-3.2523,-1.733202,0.15175,-1.041333,0.576156,1.61486,2.694583,2.564201,0.402393,1.330742,1.77688,3.075856,-0.476836,-3.638306,2.725962,2.195362,-1.332144,1.546626,0.096437,WALKING_DOWNSTAIRS
-26.536232,-4.192076,-0.950374,0.544608,-0.983137,-1.614152,-0.656912,1.908273,1.509678,-2.985462,0.903421,2.959248,3.16145,-3.739398,2.581581,4.17485,0.740099,0.492872,1.875527,-0.444084,WALKING_DOWNSTAIRS
-25.92089,-6.421249,0.575617,-0.539973,-1.368454,-1.953867,-0.523983,0.038578,1.733592,-3.834358,1.330619,3.902586,1.121698,-2.420825,0.882692,5.128377,-1.907433,2.747948,0.938506,2.829675,WALKING_DOWNSTAIRS
-18.792078,-6.65705,-0.263046,-1.301015,-2.798738,-0.304258,5.26353,-1.384639,1.443448,-1.399803,0.849836,-0.579005,2.569754,0.956861,-5.924628,3.822109,-0.572696,1.184952,-1.852622,4.785194,WALKING_DOWNSTAIRS
-17.938611,-8.296307,0.220505,-2.513164,-2.480516,-1.274409,4.637355,-0.054802,1.323718,-1.61829,2.149318,0.737897,2.056013,-1.231324,-6.556729,3.830356,-1.515436,1.778023,-2.587939,3.91557,WALKING_DOWNSTAIRS
-34.875951,-14.66393,11.084538,-1.735692,5.672312,-0.294653,7.890789,3.218536,2.891063,4.328918,9.537706,-2.035612,0.068442,-1.775847,-3.887684,1.614434,-2.075235,1.571882,-7.19982,4.226677,WALKING_DOWNSTAIRS
-27.727501,-7.131085,2.409078,-1.366758,0.064376,-2.23634,4.047004,1.2944,2.88945,0.28147,2.407373,1.235938,5.762078,0.434051,0.391028,2.212929,-2.192106,-0.583545,-0.84881,-0.821113,WALKING_DOWNSTAIRS
-33.276671,-10.031873,5.645278,-0.334511,3.012047,-1.076081,1.624213,-0.097874,1.85915,-0.147109,8.168818,-2.864815,1.700708,-4.786883,0.501061,2.828743,-4.773475,2.760477,-4.826093,2.546639,WALKING_DOWNSTAIRS
-31.90798,-6.752064,1.506846,2.634776,3.647913,1.768481,-2.248316,2.2737,-1.153697,-0.852054,4.374648,0.931198,1.40651,-6.594097,6.606171,-1.615525,-0.21678,1.795227,-1.483893,4.91563,WALKING_DOWNSTAIRS
-29.24604,-5.063505,6.215739,-0.927269,3.007894,-2.071171,-3.547614,6.397125,-2.030969,-0.983529,-3.963024,9.150421,0.14893,-0.529233,-0.845607,-2.454762,0.698871,-0.958839,-2.678337,3.41403,WALKING_DOWNSTAIRS
-25.466216,-3.231254,0.691023,-0.387067,-0.193652,-0.962946,0.158596,4.568289,0.005259,-3.498638,5.560077,5.489986,1.436196,-6.421832,0.779667,3.766829,-2.896514,0.059389,-2.330901,2.420954,WALKING_DOWNSTAIRS
-27.898009,-8.666082,3.024592,1.750509,3.289505,-0.255714,-0.635377,1.775771,-1.238315,-1.620204,3.091433,6.059061,-6.190312,1.866752,-4.183944,-3.325552,-2.814332,0.382266,-4.066404,3.314036,WALKING_DOWNSTAIRS
-23.104979,-4.130417,3.064421,0.394577,0.430689,1.716578,4.689271,2.665271,3.791919,-0.611814,1.370828,-0.718609,3.413045,0.04895,-6.23485,-1.858081,2.679782,-0.984433,-0.897861,2.390009,WALKING_DOWNSTAIRS
-19.739943,-0.747162,-1.567934,0.25105,-0.539926,1.139462,2.227042,-0.211755,-0.803448,-2.125282,-0.521009,1.02262,5.55104,0.98644,0.876485,-0.079352,-0.746944,-2.306484,-3.598529,-0.890052,WALKING_DOWNSTAIRS
-20.904861,-2.39238,-1.960115,0.66787,-0.639207,0.227475,1.298479,-1.606683,-0.183145,-1.205755,-0.165121,1.727806,4.635789,2.180044,0.596056,-0.401348,-2.274805,-0.469322,-4.102409,1.063924,WALKING_DOWNSTAIRS
-26.945248,-5.74035,0.498089,-0.481472,0.205913,-0.585951,-2.06351,-1.773039,-1.476848,-0.033328,-2.4011,2.77907,2.992199,-4.181219,7.106475,3.048869,-0.863076,1.670068,-4.33537,3.210548,WALKING_DOWNSTAIRS
-28.589658,-4.72403,1.404798,-0.016546,0.439647,-1.275618,-2.271169,0.079323,-1.363761,-2.89174,2.332187,4.802584,0.047686,-2.393729,3.272179,3.355124,-3.13656,-0.434166,0.081575,-0.05859,WALKING_DOWNSTAIRS
-22.82821,-1.905314,1.289292,2.34456,2.498415,2.64257,-0.366983,1.348001,-1.98924,-1.810178,2.185423,0.360779,1.576931,-1.65561,2.786729,-1.150923,-1.80975,0.650188,-1.514037,3.374242,WALKING_DOWNSTAIRS
-18.404471,0.843655,1.090961,0.094599,0.113683,-0.302789,0.017223,-0.250347,-1.133197,-3.319081,3.143985,-0.068366,-0.111803,-3.416097,0.042261,-0.825944,2.015061,-1.405147,-3.0446,-0.565571,WALKING_DOWNSTAIRS
-18.05246,-3.648957,0.899211,-1.284767,0.300514,-0.231598,2.266299,-0.806998,0.101109,-1.420815,3.597596,0.997247,1.660694,-2.353897,-5.174636,-3.220812,1.469085,-0.016135,-3.56381,2.66438,WALKING_DOWNSTAIRS
-17.492908,-3.001713,-0.855699,-0.237106,-1.042398,0.989125,3.591002,-1.620109,0.527312,0.083143,3.430461,-0.154613,3.398512,-1.682472,-5.703201,0.246853,0.180513,1.581457,-2.107851,3.232043,WALKING_DOWNSTAIRS
-9.888471,9.062413,3.210616,-4.355717,-2.088705,1.097689,0.336886,-2.756175,-2.685095,-2.172163,3.502038,2.230222,1.712886,-0.143883,-1.375308,-5.021193,2.067698,-2.822104,3.2601,-0.207398,WALKING_UPSTAIRS
-8.364332,8.222988,2.330204,-3.871229,-2.052708,2.269024,-0.297319,-1.983641,-1.141035,-2.639484,-0.062225,2.765751,3.132059,1.253378,0.207704,-3.255569,0.432786,-2.688708,3.101076,1.13311,WALKING_UPSTAIRS
-10.123954,10.146424,0.958795,-3.513094,-2.878171,3.812526,-4.92784,-0.868923,-1.935934,-3.114864,2.330633,3.213661,0.333055,-0.024379,-1.978497,-1.943483,-0.739742,-0.755868,3.285638,0.418534,WALKING_UPSTAIRS
-13.814788,10.393703,1.564536,-2.720298,-2.494278,3.762529,-5.73601,-1.570356,-2.085263,-1.023602,1.992071,2.741578,0.762833,0.323998,0.489106,-1.45274,-2.926862,1.586679,2.925109,0.352179,WALKING_UPSTAIRS
-12.588578,10.06673,1.521612,-4.370925,-3.467384,0.623514,-2.39922,-0.515584,-0.527436,-3.121314,2.6575,3.589683,3.519757,1.688504,1.713288,-0.154772,-1.389007,-0.319359,0.920282,-0.52152,WALKING_UPSTAIRS
-11.889272,8.370718,2.155517,-5.342069,-2.416996,0.047012,-1.812106,-1.653481,-0.981007,0.49199,4.940898,6.164043,3.506264,1.514908,-1.108821,-1.646708,-4.943757,-0.670137,1.582318,3.084077,WALKING_UPSTAIRS
-10.16956,8.089226,1.662036,-4.177447,-1.816775,1.657774,-2.015372,-1.214946,-1.025112,-2.720753,3.360853,3.650024,2.479322,-0.133658,-0.754134,0.064129,0.403001,-4.247162,-1.677263,-0.673855,WALKING_UPSTAIRS
-9.813577,7.085146,2.112571,-4.096003,-1.43675,1.493984,-0.679186,-2.203553,-0.691056,-3.133767,3.350403,2.672996,3.418726,0.128782,1.019475,-0.945597,1.107681,-4.998755,-2.534481,-3.662379,WALKING_UPSTAIRS
-10.495729,9.06729,2.535886,-1.025682,-1.007417,2.239596,0.704182,-2.37657,-2.503767,-3.778295,3.718347,4.994983,3.706735,0.284797,-3.176034,-1.23182,0.923803,-2.584468,1.390393,0.56193,WALKING_UPSTAIRS
-9.596466,9.956368,0.768606,-3.524797,-2.538604,0.554644,-1.416655,-0.471666,-0.552027,-3.255835,1.279359,5.480895,4.167278,1.28006,-2.355233,-0.628084,-0.181573,-2.788173,1.641382,0.520521,WALKING_UPSTAIRS
-12.179865,10.084369,0.727616,-4.583023,-3.800376,2.84339,-5.577374,-1.009015,-1.28551,-1.795123,1.954307,3.491136,2.428054,0.659473,-0.554234,-3.035063,0.502957,0.687444,3.682466,1.605054,WALKING_UPSTAIRS
-11.96173,9.453322,1.46074,-3.629894,-2.587397,2.980766,-6.265723,-1.270063,-1.3035,-3.471528,1.774728,3.68307,0.350076,0.038082,1.096776,-1.588671,-0.842705,1.199153,1.844657,1.804214,WALKING_UPSTAIRS
-7.913704,9.453928,0.615685,-2.388329,-1.450324,1.337073,-3.454429,-0.201083,-0.032142,-2.783876,2.352894,4.738873,1.381307,-0.312493,-0.74357,-0.696013,-0.428622,0.155741,-0.307299,-0.634244,WALKING_UPSTAIRS
-9.189351,8.940856,0.533061,-3.316942,-1.620027,1.985008,-1.865382,-1.053371,-0.312154,-2.316909,2.848697,3.159547,2.507511,-0.825206,0.396536,-1.44754,-1.12818,1.151631,1.919259,0.676222,WALKING_UPSTAIRS
-8.299519,10.104003,1.064194,-2.721715,-0.88393,0.759551,-2.217631,-1.232607,-0.058094,-3.715674,0.667073,4.433742,2.994608,3.181187,2.706653,-2.938974,-0.528637,0.560485,0.48711,-2.167346,WALKING_UPSTAIRS
-6.039847,11.230726,2.346627,-3.822711,-1.54282,0.430156,-0.973842,-0.589973,-0.412486,-3.866402,0.473323,3.283311,4.556537,3.146077,0.626016,-0.276566,-0.123194,-1.916263,-1.921056,-1.469386,WALKING_UPSTAIRS
-6.586945,10.735896,1.514279,-3.760821,-2.744747,0.436255,-2.261143,-0.683566,-0.921678,-3.539284,0.748958,2.823612,3.045123,4.287113,-1.228167,-0.493443,-1.146049,0.160133,-2.443983,-1.524183,WALKING_UPSTAIRS
-8.815421,12.717332,2.320686,-2.150566,-1.942726,1.512018,-3.510621,-1.191213,-1.474126,-0.509856,1.955894,4.356513,4.543636,0.088226,-5.432412,-2.16591,1.506232,-1.670931,0.550247,-1.483437,WALKING_UPSTAIRS
-10.635448,10.872466,-0.295956,-3.037128,-2.845581,0.001094,-3.905369,0.03198,0.545564,0.342036,3.394501,5.027542,6.419932,0.259608,-3.478005,-0.825744,0.223153,-0.576147,0.625642,-1.760533,WALKING_UPSTAIRS
-12.774587,11.285317,0.055798,-3.612432,-3.330055,2.096639,-6.610645,0.801749,-1.367213,0.610682,3.950756,5.399894,4.827921,-0.488178,-3.349861,-0.152811,-1.297729,0.397529,0.896237,0.560061,WALKING_UPSTAIRS
-12.08696,11.97857,1.924832,-3.632492,-2.250823,2.958475,-6.860548,-0.811256,-2.394499,-2.930054,3.004642,2.769082,0.568293,-1.062996,-2.148132,-0.729965,-0.694816,0.3943,0.116806,0.19374,WALKING_UPSTAIRS
-8.927886,9.033743,-0.077939,-3.549007,-2.363764,0.75473,-1.93032,-0.771103,-0.721713,-1.472148,2.143014,3.542714,3.099166,0.134748,-0.143229,-0.404526,-1.330986,-0.894426,-0.967553,-2.404384,WALKING_UPSTAIRS
-9.544231,8.981707,-0.280303,-2.847535,-1.694925,1.201419,-0.257026,-0.008319,-0.22854,-1.114156,3.365113,5.394709,2.094028,-1.147167,-0.641191,-0.702206,-2.814082,0.876892,0.260709,2.348452,WALKING_UPSTAIRS
